"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name"
"9096","XLOC_009097",8616.24,8365.68,8033.77,6774.68,6243.31,4699.49,"KPNA2"
"9097","XLOC_009098",605.594,594.765,592.821,1032.87,1035.64,877.427,"LOC100499466"
"9098","XLOC_009099",0,0.795141,0.697436,1.20804,0,0,"LOC440461"
"9099","XLOC_009100",986.632,985.975,960.37,933.814,1158.8,900.144,"AMZ2"
"9100","XLOC_009101",35.3632,50.0939,34.8718,24.1608,15.6126,19.877,"ARSG"
"9101","XLOC_009102",3645.06,3487.49,3660.84,6975.22,7136.69,5380.99,"PRKAR1A"
"9102","XLOC_009103",551.665,566.14,490.995,193.286,215.107,194.037,"MAP2K6"
"9103","XLOC_009104",0,0,0,0,0,0,"KCNJ16"
"9104","XLOC_009105",187.425,174.931,176.451,9.66432,15.6126,10.4118,"KCNJ2"
"9105","XLOC_009106",156.482,160.618,180.636,15.7045,24.2863,18.9305,"SOX9"
"9106","XLOC_009107",169.743,158.233,160.41,186.038,166.534,174.16,"SSTR2"
"9107","XLOC_009108",331.53,344.296,302.687,322.547,308.783,340.748,"COG1"
"9108","XLOC_009109",989.285,1071.05,1007.8,1368.71,1349.62,1049.69,"C17orf80"
"9109","XLOC_009110",0,0,0,0,0,0,"LOC400620"
"9110","XLOC_009111",5111.75,5465,5764.31,4071.09,3946.52,4075.73,"RPL38"
"9111","XLOC_009112",38.8995,47.7085,50.2154,32.6171,29.4905,55.8449,"TTYH2"
"9112","XLOC_009113",0,0.795141,0.697436,0,0,0,"DNAI2"
"9113","XLOC_009114",2.65224,5.56599,6.27693,3.62412,1.73473,13.2513,"KIF19"
"9114","XLOC_009115",0,0,0,0,0,0,"GPR142"
"9115","XLOC_009116",25.6383,46.1182,31.3846,54.3618,67.6546,142.925,"GPRC5C"
"9116","XLOC_009117",5.30448,5.56599,2.09231,0,0,0,"CD300A"
"9117","XLOC_009118",9.72487,8.74655,11.159,8.45628,5.2042,14.1979,"C17orf77"
"9118","XLOC_009119",95.4806,70.7675,76.718,158.253,206.433,322.764,"RAB37"
"9119","XLOC_009120",485.36,566.14,562.134,1024.42,867.367,1314.72,"MIR3615,SLC9A3R1"
"9120","XLOC_009121",166.207,177.316,165.99,172.75,194.29,277.331,"TMEM104"
"9121","XLOC_009122",0,0,0,0,0,0,"OTOP2"
"9122","XLOC_009123",0.884079,0,0,0,0,0,"OTOP3"
"9123","XLOC_009124",230.745,267.167,295.713,196.91,249.802,372.93,"CDR2L"
"9124","XLOC_009125",333.298,372.921,385.682,252.48,291.435,239.47,"ICT1"
"9125","XLOC_009126",694.886,796.731,712.083,1307.1,1249.01,1574.07,"KCTD2"
"9126","XLOC_009127",65.4219,73.9481,65.559,128.052,157.861,439.187,"SLC16A5"
"9127","XLOC_009128",76.9149,95.4169,99.036,460.263,522.155,700.427,"ARMC7"
"9128","XLOC_009129",938.008,1051.97,1108.92,787.642,817.059,920.967,"NUP85"
"9129","XLOC_009130",817.773,889.763,934.565,861.332,1002.68,802.652,"MRPS7"
"9130","XLOC_009131",18.5657,25.4445,29.2923,19.3286,27.7557,32.1818,"LOC100287042"
"9131","XLOC_009132",0,0,0,0,0,0,"MIR3678"
"9132","XLOC_009133",324.457,345.886,359.18,202.951,256.741,614.294,"KIAA0195"
"9133","XLOC_009134",198.034,227.41,230.851,83.3547,111.023,117.369,"TSEN54"
"9134","XLOC_009135",115.814,91.4412,87.1796,41.0733,45.1031,189.305,"LLGL2"
"9135","XLOC_009136",38.8995,49.2987,35.5693,44.6975,41.6336,183.626,"MYO15B"
"9136","XLOC_009137",14.1453,15.1077,23.7128,26.5769,22.5515,24.6096,"C17orf109"
"9137","XLOC_009138",1.76816,0,0,0,0,4.73262,"C17orf110"
"9138","XLOC_009139",692.234,739.481,797.17,823.883,758.078,810.224,"SAP30BP"
"9139","XLOC_009140",16.7975,8.74655,11.159,7.24824,1.73473,15.1444,"ITGB4"
"9140","XLOC_009141",378.386,386.439,437.293,357.58,400.723,429.722,"UNK"
"9141","XLOC_009142",127.307,100.983,110.195,143.757,135.309,296.262,"CDK3,TEN1,TEN1-CDK3"
"9142","XLOC_009143",0,0,0,1.20804,0,0,"GALR2"
"9143","XLOC_009144",0,0,0,0,1.73473,0.946523,"ZACN"
"9144","XLOC_009145",15.0293,15.1077,15.3436,2.41608,8.67367,3.78609,"LOC100507218"
"9145","XLOC_009146",34.4791,41.3473,52.3077,99.0592,85.0019,131.567,"FAM100B"
"9146","XLOC_009147",1.76816,0.795141,4.18462,0,0,5.67914,"SPHK1"
"9147","XLOC_009148",0.884079,1.59028,4.88206,1.20804,1.73473,2.83957,"AANAT"
"9148","XLOC_009149",0.884079,2.38542,1.39487,3.62412,0,0,"PRCD"
"9149","XLOC_009150",3262.25,2855.35,3317.71,2211.92,2074.74,1770,"LOC100507246"
"9150","XLOC_009151",0.884079,0,0,2.41608,0,0,"SNORD1C"
"9151","XLOC_009152",0,0,0,0,0,0,"SNORD1B"
"9152","XLOC_009153",0,0,0,0,0,0,"SNORD1A"
"9153","XLOC_009154",381.038,371.331,375.221,287.513,317.456,212.968,"METTL23"
"9154","XLOC_009155",322.689,327.598,331.98,688.582,667.872,461.903,"MFSD11"
"9155","XLOC_009156",60.1174,46.1182,46.7282,22.9527,22.5515,35.9679,"MGAT5B"
"9156","XLOC_009157",1595.76,1497.25,1496.7,1651.39,1668.81,1622.34,"LINC00338,SEC14L1"
"9157","XLOC_009158",2.65224,9.54169,6.27693,6.0402,13.8779,1.89305,"SCARNA16"
"9158","XLOC_009159",2205.78,2177.89,2401.27,1417.03,1405.13,2562.24,"SEPT9"
"9159","XLOC_009160",32.7109,21.4688,14.6462,2.41608,6.93893,7.57219,"LOC100507351"
"9160","XLOC_009161",603.826,573.297,502.852,709.119,702.567,814.957,"TNRC6C"
"9161","XLOC_009162",4.4204,8.74655,13.2513,1.20804,1.73473,10.4118,"TMC8"
"9162","XLOC_009163",0,0,0,0,0,0,"C17orf99"
"9163","XLOC_009164",108.742,113.705,106.708,93.019,117.962,196.877,"SYNGR2"
"9164","XLOC_009165",258.151,255.24,299.898,184.83,157.861,253.668,"AFMID"
"9165","XLOC_009166",1900.77,1876.53,1999.55,1618.77,1790.24,1482.26,"BIRC5"
"9166","XLOC_009167",0,0.795141,0,0,1.73473,0.946523,"TMEM235"
"9167","XLOC_009168",251.079,260.011,258.051,170.334,152.657,247.043,"PGS1"
"9168","XLOC_009169",11.493,11.132,9.76411,14.4965,8.67367,15.1444,"C1QTNF1"
"9169","XLOC_009170",138.8,127.223,134.605,76.1065,85.0019,159.016,"ENGASE"
"9170","XLOC_009171",0,0,0,0,0,0,"ENPP7"
"9171","XLOC_009172",853.136,912.027,905.97,442.142,447.561,863.229,"CBX2"
"9172","XLOC_009173",114.93,101.778,111.59,49.5296,72.8588,86.1336,"CCDC40"
"9173","XLOC_009174",86.6398,85.8752,70.4411,27.7849,39.8989,159.962,"GAA"
"9174","XLOC_009175",7.07263,11.132,3.48718,4.83216,1.73473,12.3048,"CARD14"
"9175","XLOC_009176",81.3353,109.729,109.498,222.279,244.597,361.572,"SLC26A11"
"9176","XLOC_009177",2753.91,2672.47,2143.22,3677.27,3485.08,5155.71,"RNF213"
"9177","XLOC_009178",22.9861,33.3959,25.8051,24.1608,20.8168,70.0427,"ENDOV"
"9178","XLOC_009179",0,0,0,0,0,0,"MIR4730"
"9179","XLOC_009180",212.179,197.195,223.18,177.582,239.393,360.625,"RPTOR"
"9180","XLOC_009181",64.5378,64.4064,82.2975,88.1869,93.6756,139.139,"CHMP6"
"9181","XLOC_009182",91.9442,108.139,85.7847,73.6904,60.7157,97.4919,"BAIAP2"
"9182","XLOC_009183",0,0,0,0,0,0,"MIR3065"
"9183","XLOC_009184",1.76816,0,1.39487,0,0,0,"AATK-AS1"
"9184","XLOC_009185",132.612,149.487,149.251,85.7708,126.636,100.331,"C17orf89"
"9185","XLOC_009186",5.30448,4.77085,4.18462,282.681,300.109,389.968,"BAHCC1"
"9186","XLOC_009187",0,0,0,0,0,0.946523,"FSCN2"
"9187","XLOC_009188",0,1.59028,0,0,0,0.946523,"TSPAN10"
"9188","XLOC_009189",335.066,302.154,370.339,349.123,315.721,391.861,"CCDC137"
"9189","XLOC_009190",414.633,376.897,378.708,424.022,317.456,671.085,"HGS"
"9190","XLOC_009191",363.357,446.074,503.549,218.655,211.637,363.465,"MRPL12"
"9191","XLOC_009192",21.2179,45.323,52.3077,16.9126,12.1431,73.8288,"SLC25A10"
"9192","XLOC_009193",0,0,0,1.20804,0,0.946523,"GCGR"
"9193","XLOC_009194",139.685,163.004,205.046,76.1065,114.492,230.005,"ANAPC11"
"9194","XLOC_009195",0,0,0,0,0,0.946523,"NPB"
"9195","XLOC_009196",22.102,15.1077,13.2513,15.7045,19.0821,27.4492,"MAFG-AS1"
"9196","XLOC_009197",76.0308,65.2016,76.718,57.9859,53.7767,136.299,"ASPSCR1"
"9197","XLOC_009198",56.5811,75.5384,69.0462,28.9929,24.2863,81.401,"LRRC45"
"9198","XLOC_009199",182.12,194.014,197.375,86.9788,97.1451,197.823,"RAC3"
"9199","XLOC_009200",366.893,434.147,421.252,271.809,241.128,652.155,"GPS1"
"9200","XLOC_009201",6.18855,2.38542,4.88206,20.5367,32.9599,70.9893,"SLC16A3"
"9201","XLOC_009202",21.2179,11.9271,18.8308,4.83216,3.46947,5.67914,"TEX19"
"9202","XLOC_009203",0,0,0,0,0,0,"UTS2R"
"9203","XLOC_009204",43.3199,46.1182,46.0308,28.9929,39.8989,53.0053,"HEXDC"
"9204","XLOC_009205",602.058,596.356,602.585,507.377,419.805,564.128,"NARF"
"9205","XLOC_009206",642.726,667.918,682.79,498.92,504.807,671.085,"FOXK2"
"9206","XLOC_009207",341.255,297.383,349.416,432.478,372.968,413.631,"FN3KRP"
"9207","XLOC_009208",55.697,68.3821,57.1898,39.8653,71.1241,103.171,"FN3K"
"9208","XLOC_009209",1018.46,958.145,900.39,1014.75,1044.31,1585.43,"TBCD"
"9209","XLOC_009210",6.18855,7.15627,7.6718,0,0,7.57219,"METRNL"
"9210","XLOC_009211",15.9134,20.6737,21.6205,28.9929,20.8168,35.0214,"FLJ43681"
"9211","XLOC_009212",8.84079,11.132,11.159,1.20804,0,1.89305,"DOC2B"
"9212","XLOC_009213",15.9134,16.698,18.8308,24.1608,22.5515,68.1497,"RPH3AL"
"9213","XLOC_009214",791.251,832.513,842.503,198.118,201.229,218.647,"FAM101B"
"9214","XLOC_009215",686.046,632.932,638.154,820.259,841.346,916.235,"VPS53"
"9215","XLOC_009216",828.382,969.277,919.919,573.819,477.052,778.989,"GEMIN4"
"9216","XLOC_009217",1260.7,1329.48,1449.27,1549.91,1351.36,1141.51,"GLOD4"
"9217","XLOC_009218",672.784,683.026,740.678,2163.6,2345.36,3074.31,"NXN"
"9218","XLOC_009219",623.276,613.849,567.016,625.764,676.546,1031.71,"ABR"
"9219","XLOC_009220",0,0,0,0,0,0,"MIR3183"
"9220","XLOC_009221",18773.4,18800.3,19021.9,24274.3,25689.7,19115,"YWHAE"
"9221","XLOC_009222",1551.56,1480.55,1578.3,2050.04,2062.6,1645.06,"CRK"
"9222","XLOC_009223",531.332,584.429,582.359,520.665,621.035,1097.97,"MYO1C"
"9223","XLOC_009224",193.613,179.702,154.133,192.078,176.943,243.257,"INPP5K"
"9224","XLOC_009225",1981.22,1952.07,1814.73,1640.52,1500.54,1524.85,"PITPNA"
"9225","XLOC_009226",53.9288,52.4793,64.8616,25.3688,8.67367,41.647,"SLC43A2"
"9226","XLOC_009227",11.493,13.5174,20.2257,6.0402,8.67367,18.9305,"SCARF1"
"9227","XLOC_009228",15.9134,21.4688,15.3436,10.8724,8.67367,13.2513,"RILP"
"9228","XLOC_009229",9652.38,9384.25,8201.85,8926.2,8333.66,10452.5,"PRPF8"
"9229","XLOC_009230",179.468,178.907,178.544,186.038,209.903,226.219,"TLCD2"
"9230","XLOC_009231",66.3059,72.3578,85.7847,308.05,270.618,235.684,"MIR22,MIR22HG"
"9231","XLOC_009232",561.39,569.321,539.118,605.228,593.279,586.845,"SMYD4"
"9232","XLOC_009233",0,2.38542,1.39487,158.253,154.391,208.235,"RTN4RL1"
"9233","XLOC_009234",0,0,0,0,0,0,"MIR132"
"9234","XLOC_009235",0,0,0,0,0,0,"MIR212"
"9235","XLOC_009236",811.585,805.478,726.729,1867.63,1814.53,2066.26,"SMG6"
"9236","XLOC_009237",4187,4366.12,4483.82,2638.36,2458.12,1774.73,"TSR1"
"9237","XLOC_009238",0.884079,0,0,0,0,0.946523,"SNORD91B"
"9238","XLOC_009239",0.884079,0,0,0,0,0,"SNORD91A"
"9239","XLOC_009240",137.032,147.896,168.78,161.877,196.025,223.38,"MNT"
"9240","XLOC_009241",9.72487,8.74655,3.48718,2.41608,0,6.62566,"LOC284009"
"9241","XLOC_009242",1553.33,1443.98,1421.38,1297.43,1195.23,1275.91,"METTL16"
"9242","XLOC_009243",253.731,266.372,278.277,101.475,109.288,279.224,"KIAA0664"
"9243","XLOC_009244",0,0,0,0,0,0,"MIR1253"
"9244","XLOC_009245",0,0,0,0,0,0,"OR1D5"
"9245","XLOC_009246",0,0,0,0,0,0,"OR1D2"
"9246","XLOC_009247",0,0,0,0,0,0,"OR1G1"
"9247","XLOC_009248",0,0,0,0,0,0,"OR3A2"
"9248","XLOC_009249",0,0,0,0,0,0,"OR3A1"
"9249","XLOC_009250",0,0,0.697436,0,0,0,"OR1E1"
"9250","XLOC_009251",0,0,0,0,0,0,"OR1E2"
"9251","XLOC_009252",0.884079,4.77085,0.697436,0,1.73473,0,"SPATA22"
"9252","XLOC_009253",7.95671,6.36113,5.57949,47.1135,32.9599,46.3796,"TRPV3"
"9253","XLOC_009254",570.231,562.96,583.057,529.121,563.788,800.759,"SHPK,TRPV1"
"9254","XLOC_009255",602.058,542.286,580.965,405.901,381.641,523.427,"P2RX5,P2RX5-TAX1BP3,TAX1BP3"
"9255","XLOC_009256",220.136,248.879,251.077,276.641,284.496,167.535,"ITGAE"
"9256","XLOC_009257",1797.33,1818.49,1726.16,2121.32,2050.45,1962.14,"C17orf85"
"9257","XLOC_009258",66.3059,78.719,84.3898,30.201,32.9599,57.7379,"CAMKK1"
"9258","XLOC_009259",0.884079,0,0,0,0,0,"P2RX1"
"9259","XLOC_009260",102.553,91.4412,112.985,6.0402,12.1431,15.1444,"ATP2A3"
"9260","XLOC_009261",664.828,606.693,526.565,935.022,752.874,981.545,"ZZEF1"
"9261","XLOC_009262",1845.07,1794.63,1676.64,1679.17,1639.32,1711.31,"ANKFY1"
"9262","XLOC_009263",3521.29,3378.55,3553.44,3237.55,3433.04,2301.94,"UBE2G1"
"9263","XLOC_009264",723.177,739.481,810.421,242.816,196.025,423.096,"MYBBP1A"
"9264","XLOC_009265",30.9428,17.4931,16.7385,22.9527,22.5515,16.0909,"GGT6"
"9265","XLOC_009266",15.9134,13.5174,5.57949,1.20804,1.73473,1.89305,"ALOX15"
"9266","XLOC_009267",1027.3,1156.93,1244.23,582.275,747.67,921.914,"PELP1"
"9267","XLOC_009268",38.0154,48.5036,45.3334,20.5367,10.4084,18.9305,"CXCL16"
"9268","XLOC_009269",0.884079,0,0,0,0,0,"VMO1"
"9269","XLOC_009270",27.4065,38.9619,34.8718,21.7447,17.3473,34.0748,"CHRNE"
"9270","XLOC_009271",276.717,359.404,336.164,246.44,265.414,442.026,"SLC25A11"
"9271","XLOC_009272",9529.49,10966.6,11071.1,8248.49,7322.31,8721.27,"PFN1"
"9272","XLOC_009273",612.667,604.307,640.944,546.034,655.729,644.582,"SPAG7"
"9273","XLOC_009274",52.1607,51.6842,57.1898,45.9055,45.1031,126.834,"CAMTA2"
"9274","XLOC_009275",30.0587,22.2639,29.9898,37.4492,31.2252,42.5936,"INCA1"
"9275","XLOC_009276",2.65224,7.95141,3.48718,4.83216,8.67367,11.3583,"GPR172B"
"9276","XLOC_009277",459.721,469.928,525.867,526.705,595.014,517.748,"ZNF232"
"9277","XLOC_009278",274.949,306.924,265.723,496.504,548.176,404.165,"ZNF594"
"9278","XLOC_009279",0.884079,2.38542,2.78975,6.0402,1.73473,1.89305,"SCIMP"
"9279","XLOC_009280",1619.63,1649.92,1708.72,1563.2,1510.95,1132.04,"NUP88"
"9280","XLOC_009281",4659.98,4882.96,5147.08,3253.25,2905.68,2010.42,"C1QBP"
"9281","XLOC_009282",3047.42,3006.43,3002.46,1655.01,1543.91,1364.89,"DHX33"
"9282","XLOC_009283",425.242,453.23,503.549,634.221,692.159,425.936,"DERL2"
"9283","XLOC_009284",98.1328,79.5141,103.918,32.6171,24.2863,25.5561,"LOC728392"
"9284","XLOC_009285",4.4204,7.15627,4.18462,2.41608,0,0,"NLRP1"
"9285","XLOC_009286",29.1746,31.0105,29.2923,33.8251,26.021,42.5936,"AIPL1"
"9286","XLOC_009287",80.4512,96.2121,85.0872,41.0733,26.021,48.2727,"PITPNM3"
"9287","XLOC_009288",725.829,765.721,771.365,1015.96,1011.35,846.192,"KIAA0753"
"9288","XLOC_009289",125.539,137.559,138.79,123.22,157.861,111.69,"MED31"
"9289","XLOC_009290",0,0,0,0,0,0,"MIR4520A"
"9290","XLOC_009291",17.6816,26.2397,25.1077,9.66432,15.6126,35.9679,"SLC13A5"
"9291","XLOC_009292",0,0,0,0,0,0,"TEKT1"
"9292","XLOC_009293",3.53632,5.56599,3.48718,4.83216,10.4084,3.78609,"LOC100506713"
"9293","XLOC_009294",90.1761,98.5975,113.682,84.5628,86.7367,120.208,"MIR497HG"
"9294","XLOC_009295",0,0,0,0,0,0,"MIR195"
"9295","XLOC_009296",0,0,0,0,0,0,"MIR497"
"9296","XLOC_009297",0,0,0.697436,1.20804,0,1.89305,"SLC16A11"
"9297","XLOC_009298",0,0.795141,0,0,0,0,"CLEC10A"
"9298","XLOC_009299",5.30448,3.18056,0.697436,0,0,0,"ASGR2"
"9299","XLOC_009300",18.5657,17.4931,20.9231,4.83216,13.8779,12.3048,"ASGR1"
"9300","XLOC_009301",419.054,439.713,494.482,173.958,187.351,404.165,"DLG4"
"9301","XLOC_009302",0,0,0,0,0,0,"MIR324"
"9302","XLOC_009303",313.848,302.949,284.554,260.937,313.987,609.561,"DVL2"
"9303","XLOC_009304",712.568,769.696,820.883,916.902,862.163,1043.07,"PHF23"
"9304","XLOC_009305",1638.2,1737.38,1724.06,2117.69,2220.46,1828.68,"GABARAP"
"9305","XLOC_009306",1121.9,1262.68,1253.29,1037.71,1020.02,1094.18,"CTDNEP1"
"9306","XLOC_009307",515.418,578.068,626.995,337.043,372.968,643.636,"CLDN7"
"9307","XLOC_009308",219.252,209.917,181.333,111.14,143.983,156.176,"YBX2"
"9308","XLOC_009309",562.274,561.37,600.493,390.197,430.214,409.845,"GPS2"
"9309","XLOC_009310",296.167,328.393,327.795,256.104,211.637,461.903,"NEURL4"
"9310","XLOC_009311",389.879,469.928,435.2,250.064,279.292,460.01,"C17orf61,C17orf61-PLSCR3,PLSCR3"
"9311","XLOC_009312",368.661,373.716,390.564,530.329,634.912,679.604,"ZBTB4"
"9312","XLOC_009313",26.5224,23.0591,23.7128,12.0804,10.4084,11.3583,"SOX15"
"9313","XLOC_009314",480.939,527.974,510.523,762.273,718.18,860.39,"FXR2"
"9314","XLOC_009315",374.85,393.595,408.698,256.104,242.863,304.781,"SAT2"
"9315","XLOC_009316",2806.95,2788.56,2818.34,1340.92,1472.79,1339.33,"TP53"
"9316","XLOC_009317",38.8995,28.6251,29.2923,27.7849,45.1031,51.1123,"LSMD1"
"9317","XLOC_009318",53.9288,64.4064,70.4411,96.6432,93.6756,119.262,"LOC284023"
"9318","XLOC_009319",28.2905,36.5765,22.318,36.2412,26.021,47.3262,"KCNAB3"
"9319","XLOC_009320",466.794,508.89,550.277,762.273,777.161,938.951,"TRAPPC1"
"9320","XLOC_009321",6.18855,4.77085,3.48718,2.41608,0,2.83957,"ALOX12B"
"9321","XLOC_009322",4.4204,1.59028,3.48718,1.20804,0,0,"ALOXE3"
"9322","XLOC_009323",0,0,0,0,1.73473,0,"HES7"
"9323","XLOC_009324",144.989,153.462,142.974,113.556,161.33,286.797,"PER1"
"9324","XLOC_009325",373.081,408.702,394.749,375.7,386.846,411.738,"VAMP2"
"9325","XLOC_009326",51.2766,52.4793,48.1231,113.556,112.758,111.69,"TMEM107"
"9326","XLOC_009327",13.2612,11.132,10.4615,24.1608,29.4905,53.9518,"C17orf59"
"9327","XLOC_009328",809.817,821.381,968.739,610.06,542.972,762.898,"AURKB"
"9328","XLOC_009329",3.53632,3.9757,1.39487,2.41608,8.67367,4.73262,"LINC00324"
"9329","XLOC_009330",372.197,407.112,376.616,535.161,558.584,799.812,"CTC1"
"9330","XLOC_009331",23.8701,24.6494,17.4359,26.5769,13.8779,35.9679,"SLC25A35"
"9331","XLOC_009332",97.2487,89.8509,111.59,97.8512,79.7977,94.6523,"LOC100128288"
"9332","XLOC_009333",93.7124,100.983,73.9283,120.804,104.084,126.834,"KRBA2"
"9333","XLOC_009334",16456.3,16864.9,18878.9,17453.8,19399.5,12036.9,"RPL26"
"9334","XLOC_009335",22.9861,17.4931,24.4103,9.66432,5.2042,19.877,"RNF222"
"9335","XLOC_009336",10891.9,10531.6,9301.01,9480.69,9197.56,9892.12,"MYH10"
"9336","XLOC_009337",0,0,0,0,0,0,"CCDC42"
"9337","XLOC_009338",0,0,0.697436,0,0,0,"SPDYE4"
"9338","XLOC_009339",23.8701,16.698,25.8051,3.62412,5.2042,19.877,"MFSD6L"
"9339","XLOC_009340",10.609,14.3125,12.5539,21.7447,26.021,43.5401,"PIK3R6"
"9340","XLOC_009341",119.351,120.861,106.01,350.331,379.907,523.427,"PIK3R5"
"9341","XLOC_009342",305.007,321.237,289.436,514.625,562.054,492.192,"STX8"
"9342","XLOC_009343",0,0,0,0,0,0,"DHRS7C"
"9343","XLOC_009344",0,1.59028,0,0,0,0.946523,"RCVRN"
"9344","XLOC_009345",430.547,383.258,357.785,1337.3,1153.6,1500.24,"GAS7"
"9345","XLOC_009346",0,1.59028,0.697436,0,0,0,"MYH13"
"9346","XLOC_009347",0,1.59028,0.697436,0,0,0,"MYH8"
"9347","XLOC_009348",0,0,0,0,0,0,"MYH4"
"9348","XLOC_009349",0,0.795141,0.697436,0,0,0,"MYH1"
"9349","XLOC_009350",60.1174,50.0939,62.0718,2.41608,1.73473,0,"MYH2"
"9350","XLOC_009351",55.697,77.9238,68.3488,64.0261,95.4103,53.9518,"MYH3"
"9351","XLOC_009352",1003.43,985.975,1035,774.353,803.182,545.197,"SCO1"
"9352","XLOC_009353",118.467,129.608,151.344,138.925,171.739,118.315,"TMEM220"
"9353","XLOC_009354",0,0,2.78975,0,0,0,"LOC100289255"
"9354","XLOC_009355",0,0,1.39487,0,0,0.946523,"PIRT"
"9355","XLOC_009356",290.862,289.431,285.949,244.024,230.72,245.15,"ZNF18"
"9356","XLOC_009357",1435.74,1533.83,1579,1159.72,1049.51,1288.22,"ELAC2"
"9357","XLOC_009358",10.609,19.8785,19.5282,44.6975,39.8989,26.5027,"HS3ST3A1"
"9358","XLOC_009359",0,0,0,0,0,0,"CDRT15"
"9359","XLOC_009360",46.8562,49.2987,47.4257,50.7377,41.6336,42.5936,"PMP22"
"9360","XLOC_009361",0,0,0,0,0,0,"MIR4731"
"9361","XLOC_009362",15.9134,16.698,11.8564,4.83216,5.2042,11.3583,"TEKT3"
"9362","XLOC_009363",436.735,455.616,435.898,1319.18,1365.24,1294.84,"CDRT4,FAM18B2,FAM18B2-CDRT4"
"9363","XLOC_009364",1.76816,1.59028,0.697436,1.20804,3.46947,0,"CDRT1"
"9364","XLOC_009365",152.062,124.042,115.077,74.8984,55.5115,101.278,"TRIM16"
"9365","XLOC_009366",415.517,414.268,409.395,539.994,539.502,397.54,"ZSWIM7"
"9366","XLOC_009367",3688.38,3508.96,3088.25,3812.57,3443.45,3597.74,"NCOR1"
"9367","XLOC_009368",1120.13,1223.72,1251.2,626.972,614.096,689.069,"CENPV"
"9368","XLOC_009369",297.051,296.588,248.287,33.8251,24.2863,34.0748,"FAM211A"
"9369","XLOC_009370",141.453,137.559,119.959,176.374,147.452,136.299,"ZNF287"
"9370","XLOC_009371",114.93,125.632,126.933,187.246,170.004,131.567,"ZNF624"
"9371","XLOC_009372",0,0,0,2.41608,3.46947,1.89305,"KRT16P2"
"9372","XLOC_009373",0,1.59028,1.39487,59.1939,52.042,39.754,"TNFRSF13B"
"9373","XLOC_009374",9.72487,8.74655,6.27693,7.24824,5.2042,9.46523,"PLD6"
"9374","XLOC_009375",358.936,367.355,405.908,388.989,362.559,443.919,"FLCN"
"9375","XLOC_009376",1962.66,2147.68,2125.09,1969.1,1876.98,1258.88,"COPS3"
"9376","XLOC_009377",6.18855,10.3368,6.97436,3.62412,3.46947,5.67914,"RASD1"
"9377","XLOC_009378",59.2333,81.1044,71.1385,22.9527,24.2863,70.0427,"PEMT"
"9378","XLOC_009379",3.53632,0.795141,0.697436,0,1.73473,1.89305,"SMCR5"
"9379","XLOC_009380",274.949,313.286,300.595,266.977,265.414,585.898,"SREBF1"
"9380","XLOC_009381",0,0,0,0,0,0,"MIR33B"
"9381","XLOC_009382",31.8269,34.9862,39.0564,105.099,137.044,223.38,"TOM1L2"
"9382","XLOC_009383",88.4079,89.8509,94.1539,473.551,487.46,495.032,"ATPAF2"
"9383","XLOC_009384",2057.25,2294.78,2185.77,1495.55,1439.83,2556.56,"FLII"
"9384","XLOC_009385",487.128,526.383,583.057,395.029,366.029,494.085,"TOP3A"
"9385","XLOC_009386",503.925,562.96,555.159,437.31,364.294,421.203,"SHMT1"
"9386","XLOC_009387",83.1034,69.9724,67.6513,43.4894,31.2252,29.3422,"USP32P2"
"9387","XLOC_009388",30.9428,31.0105,29.2923,18.1206,34.6947,34.0748,"FAM106A"
"9388","XLOC_009389",236.049,223.435,136.698,225.903,204.699,173.214,"CCDC144B"
"9389","XLOC_009390",1.76816,1.59028,0.697436,1.20804,0,0.946523,"TBC1D28"
"9390","XLOC_009391",401.372,375.307,415.672,324.963,310.517,283.957,"FOXO3B,ZNF286B"
"9391","XLOC_009392",73.3786,60.4307,56.4924,48.3216,45.1031,105.064,"FAM83G"
"9392","XLOC_009393",0.884079,0.795141,1.39487,2.41608,0,7.57219,"GRAP"
"9393","XLOC_009394",66.3059,77.1287,81.6001,65.2341,83.2672,196.877,"B9D1"
"9394","XLOC_009395",0,0,0,0,0,0,"MIR1180"
"9395","XLOC_009396",22.102,29.4202,24.4103,1702.13,2204.85,3651.69,"MFAP4"
"9396","XLOC_009397",0.884079,2.38542,1.39487,8.45628,8.67367,9.46523,"SLC47A2"
"9397","XLOC_009398",0.884079,1.59028,4.18462,0,0,0.946523,"ALDH3A1"
"9398","XLOC_009399",291.746,274.324,272,990.592,1059.92,1080.93,"ULK2"
"9399","XLOC_009400",571.999,559.779,518.195,690.999,702.567,546.144,"AKAP10"
"9400","XLOC_009401",0,0,0,0,0,0,"LGALS9B"
"9401","XLOC_009402",0,0,0,0,0,3.78609,"KRT16P3"
"9402","XLOC_009403",47.7403,49.2987,34.8718,16.9126,31.2252,13.2513,"CCDC144NL"
"9403","XLOC_009404",5606.83,5392.65,5747.57,10021.9,10297.4,13829.7,"USP22"
"9404","XLOC_009405",186.541,207.532,223.877,224.695,209.903,265.973,"TMEM11"
"9405","XLOC_009406",91.0602,80.3092,90.6667,1580.12,1929.02,3531.48,"C17orf103"
"9406","XLOC_009407",0,0.795141,0,0,0,0,"C17orf51"
"9407","XLOC_009408",0,0,0,0,0,0,"MIR4522"
"9408","XLOC_009409",45.088,45.323,32.7795,1.20804,1.73473,1.89305,"NOS2"
