"","tracking_id","ES_0","ES_1","ES_2","DefEnd_0","DefEnd_2","DefEnd_1","gene_short_name"
"2796","XLOC_002796",532.608,466.466,536.058,357.488,292.268,328.266,"CHCHD1"
"2797","XLOC_002797",284.217,298.609,269.776,416.491,673.446,306.543,"ZSWIM8"
"2798","XLOC_002798",547.735,480.601,518.585,187.421,229.842,306.543,"PLAU"
"2799","XLOC_002799",11445.9,11571.5,10510.8,8253.47,8203.37,9211.97,"VCL"
"2800","XLOC_002800",698.203,725.319,752.717,751.42,582.644,797.735,"ADK"
"2801","XLOC_002801",984.012,976.221,935.13,1157.5,1099.08,1142.9,"KAT6B"
"2802","XLOC_002802",1060.44,1123.76,954.001,2103.28,1968.32,2005.8,"SAMD8"
"2803","XLOC_002803",4659.73,4676.14,4851.78,8893.82,6105.47,9393,"VDAC2"
"2804","XLOC_002804",2.38838,3.53383,2.79561,0,0,2.41372,"ZNF503-AS1"
"2805","XLOC_002805",0,0.883458,0,8.6769,3.78341,2.41372,"ZNF503-AS2"
"2806","XLOC_002806",0.796126,0,0,0,0.945851,1.20686,"LOC101929234"
"2807","XLOC_002807",4.77676,3.53383,2.0967,0,1.8917,0,"C10orf11"
"2808","XLOC_002808",0,0,0,0,0,0,"MIR606"
"2809","XLOC_002809",0,0,0,0,0,1.20686,"KCNMA1-AS1"
"2810","XLOC_002810",0.796126,0,0,0,0,0,"KCNMA1-AS2"
"2811","XLOC_002811",0,0.883458,0,5.20614,0,2.41372,"KCNMA1-AS3"
"2812","XLOC_002812",52.5443,48.5902,41.2352,34.7076,33.1048,22.9304,"DLG5-AS1"
"2813","XLOC_002813",18683.5,19156.9,21519.9,20729.1,11576.3,17701,"RPS24"
"2814","XLOC_002814",0,0,0,0,0,0,"LINC00856"
"2815","XLOC_002815",0,0,0,0,0,0,"LINC00595"
"2816","XLOC_002816",718.902,673.195,694.708,1494.16,1769.69,1539.95,"ZMIZ1"
"2817","XLOC_002817",1157.57,1159.1,1221.68,784.392,764.248,731.358,"PPIF"
"2818","XLOC_002818",27.8644,28.2707,41.2352,19.0892,28.3755,25.3441,"EIF5AL1"
"2819","XLOC_002819",0,0,0,0,0,0,"SFTPA1"
"2820","XLOC_002820",125.788,158.139,109.728,119.741,194.845,146.03,"BEND3P3"
"2821","XLOC_002821",0.796126,4.41729,3.49451,3.47076,7.56681,6.0343,"NUTM2B"
"2822","XLOC_002822",9.55352,11.485,11.8813,17.3538,22.7004,12.0686,"LOC642361"
"2823","XLOC_002823",6.36901,7.06766,5.59121,27.7661,32.1589,27.7578,"BMS1P21,MBL1P"
"2824","XLOC_002824",531.812,507.105,479.447,668.121,532.514,664.98,"TMEM254"
"2825","XLOC_002825",1.59225,2.65037,4.19341,0,11.3502,2.41372,"PLAC9"
"2826","XLOC_002826",14.3303,17.6692,25.8594,19.0892,5.67511,12.0686,"LINC00857"
"2827","XLOC_002827",83.5933,90.1127,82.4704,46.8553,18.917,26.5509,"DYDC2"
"2828","XLOC_002828",1259.47,1325.19,1367.05,2085.93,1731.85,1863.39,"FAM213A"
"2829","XLOC_002829",1109.8,1195.32,1147.6,1964.45,2377.87,2113.21,"TSPAN14"
"2830","XLOC_002830",3.98063,4.41729,11.8813,15.6184,8.51266,24.1372,"LOC102723703"
"2831","XLOC_002831",1.59225,4.41729,4.19341,1.73538,5.67511,2.41372,"SH2D4B"
"2832","XLOC_002832",85.9816,59.1917,69.8902,119.741,78.5057,97.7557,"NRG3"
"2833","XLOC_002833",2790.42,2741.37,2814.48,2899.82,2008.99,2948.36,"GHITM"
"2834","XLOC_002834",0,0,0,0,0,0,"C10orf99"
"2835","XLOC_002835",540.57,460.282,489.93,76.3567,75.6681,82.0665,"CDHR1"
"2836","XLOC_002836",0,0,0,0,0,0,"RGR"
"2837","XLOC_002837",19.107,22.0865,11.8813,12.1477,15.1336,13.2755,"LINC00858"
"2838","XLOC_002838",855.836,947.951,830.295,1292.86,1061.25,1305.82,"CCSER2"
"2839","XLOC_002839",0,0,0,0,0,0,"LOC101929662"
"2840","XLOC_002840",0,0,0,0,0,0,"LINC01520"
"2841","XLOC_002841",0,0,0,0,0,0,"GRID1-AS1"
"2842","XLOC_002842",0,0,0,0,0,0,"OPN4"
"2843","XLOC_002843",41.3986,31.8045,27.2572,17.3538,14.1878,16.896,"LDB3"
"2844","XLOC_002844",2679.76,2893.33,2643.94,2658.6,1917.24,2599.58,"BMPR1A"
"2845","XLOC_002845",8.75739,8.83458,12.5802,0,0,1.20686,"SNCG"
"2846","XLOC_002846",22.2915,41.5225,33.5473,20.8246,20.8087,25.3441,"ADIRF,AGAP11"
"2847","XLOC_002847",0,0,0,3.47076,0,0,"FAM25A"
"2848","XLOC_002848",625.755,602.518,600.357,671.592,459.684,724.116,"FAM35A"
"2849","XLOC_002849",3.18451,1.76692,3.49451,5.20614,20.8087,7.24116,"NUTM2A"
"2850","XLOC_002850",7.16514,8.83458,9.78462,15.6184,12.2961,2.41372,"LOC439994"
"2851","XLOC_002851",29.4567,22.9699,18.8703,34.7076,64.3179,47.0676,"NUTM2D"
"2852","XLOC_002852",0,0,0,0,0,0,"MIR4678"
"2853","XLOC_002853",781.796,846.353,885.508,1009.99,702.768,1016.18,"MINPP1"
"2854","XLOC_002854",666.358,666.127,640.194,395.667,384.961,467.055,"PAPSS2"
"2855","XLOC_002855",7.16514,3.53383,10.4835,5.20614,3.78341,6.0343,"CFL1P1"
"2856","XLOC_002856",976.847,1026.58,1017.6,1173.12,811.54,1075.31,"PTEN"
"2857","XLOC_002857",1.59225,0.883458,2.0967,0,0,1.20686,"LIPJ"
"2858","XLOC_002858",0,0,0,0,0,0,"LIPF"
"2859","XLOC_002859",0,0,0,0,0,0,"LIPK"
"2860","XLOC_002860",0,0,0.698902,0,0,0,"LIPN"
"2861","XLOC_002861",0,0,0,0,0,0,"LIPM"
"2862","XLOC_002862",136.934,131.635,155.855,22.5599,10.4044,21.7235,"STAMBPL1"
"2863","XLOC_002863",0,0,2.0967,1.73538,0.945851,0,"ACTA2-AS1"
"2864","XLOC_002864",326.412,322.462,294.936,71.1506,47.2926,69.9979,"FAS"
"2865","XLOC_002865",0,0,0,0,0,0,"MIR4679-1"
"2866","XLOC_002866",11.1458,7.06766,13.2791,19.0892,6.62096,9.65489,"IFIT2"
"2867","XLOC_002867",42.9908,36.2218,40.5363,22.5599,20.8087,27.7578,"IFIT3"
"2868","XLOC_002868",0,0,0,0,0,0,"IFIT1B"
"2869","XLOC_002869",95.5352,108.665,87.3627,27.7661,28.3755,22.9304,"IFIT1"
"2870","XLOC_002870",167.983,179.342,161.446,65.9445,50.1301,61.5499,"IFIT5"
"2871","XLOC_002871",0.796126,0,0,0,0,1.20686,"SLC16A12-AS1"
"2872","XLOC_002872",3076.23,3340.36,2951.46,2828.67,2010.88,2490.96,"KIF20B"
"2873","XLOC_002873",0,0,0,0,0,0,"LINC00865"
"2874","XLOC_002874",1089.1,1076.94,1095.18,904.133,630.883,876.181,"RPP30"
"2875","XLOC_002875",0.796126,1.76692,0,0,0,0,"XLOC_008559"
"2876","XLOC_002876",0,0,0,0,0,0,"LINC00502"
"2877","XLOC_002877",238.838,272.105,224.347,209.981,175.928,206.373,"PCGF5"
"2878","XLOC_002878",580.376,641.391,618.528,697.623,434.146,639.636,"HECTD2"
"2879","XLOC_002879",4054.67,4329.83,4001.91,4569.26,3583.83,4314.53,"TNKS2"
"2880","XLOC_002880",3258.54,3520.58,2915.12,3925.43,3379.53,4132.29,"BTAF1"
"2881","XLOC_002881",722.087,728.853,710.084,1150.56,823.837,1063.24,"MARCH5"
"2882","XLOC_002882",1.59225,0.883458,2.0967,5.20614,0,1.20686,"MARK2P9"
"2883","XLOC_002883",3334.18,3511.75,3291.83,3904.61,2766.62,3754.54,"KIF11"
"2884","XLOC_002884",9.55352,14.1353,9.08572,1544.49,946.797,1193.59,"HHEX"
"2885","XLOC_002885",315.266,333.064,305.42,1124.53,756.681,1012.56,"EXOC6"
"2886","XLOC_002886",0,0.883458,0.698902,0,0,1.20686,"CYP26C1"
"2887","XLOC_002887",173.556,162.556,177.521,24921.8,17051.8,24583.8,"CYP26A1"
"2888","XLOC_002888",600.279,679.379,592.669,2427.8,1465.12,2513.89,"CEP55"
"2889","XLOC_002889",9.55352,12.3684,9.78462,10.4123,15.1336,9.65489,"FFAR4"
"2890","XLOC_002890",0,2.65037,1.3978,3.47076,2.83755,3.62058,"PDE6C"
"2891","XLOC_002891",7.96126,12.3684,2.0967,5.20614,4.72926,8.44802,"LGI1"
"2892","XLOC_002892",91.5545,87.4624,99.9429,222.129,137.148,236.545,"SLC35G1"
"2893","XLOC_002893",19.107,22.0865,13.978,2040.81,2162.22,2037.18,"PLCE1"
"2894","XLOC_002894",113.846,157.256,108.33,590.029,445.496,574.466,"TBC1D12"
"2895","XLOC_002895",3112.06,3256.43,3356.82,2873.79,2127.22,2685.26,"HELLS"
"2896","XLOC_002896",7.16514,2.65037,6.98902,22.5599,18.917,30.1715,"CYP2C18"
"2897","XLOC_002897",0,0,0.698902,1.73538,9.45851,6.0343,"CYP2C19"
"2898","XLOC_002898",0.796126,0,0,6.94152,4.72926,7.24116,"CYP2C9"
"2899","XLOC_002899",3.98063,4.41729,2.79561,6.94152,1.8917,0,"ACSM6"
"2900","XLOC_002900",1654.35,1642.35,1531.29,2639.51,2277.61,2824.05,"ENTPD1"
"2901","XLOC_002901",12.738,7.95112,11.8813,32.9722,17.0253,31.3784,"C10orf131"
"2902","XLOC_002902",0,0.883458,0.698902,1.73538,2.83755,3.62058,"CC2D2B"
"2903","XLOC_002903",1741.92,1787.24,1817.84,1761.41,1258.93,1765.64,"CCNJ"
"2904","XLOC_002904",2046.84,2303.18,1961.82,3102.86,2105.47,3106.46,"ZNF518A"
"2905","XLOC_002905",0,0.883458,0,0,0,0,"DNTT"
"2906","XLOC_002906",519.074,624.605,487.833,1100.23,820.999,1054.8,"LCOR"
"2907","XLOC_002907",179.925,216.447,142.576,305.427,319.698,365.679,"C10orf12"
"2908","XLOC_002908",0,0,0,0,0,0,"SLIT1-AS1"
"2909","XLOC_002909",29.4567,34.4549,33.5473,59.0029,60.5345,42.2401,"FRAT1"
"2910","XLOC_002910",8629.21,7881.33,8370.74,6309.84,6228.43,7010.65,"PGAM1"
"2911","XLOC_002911",653.62,596.334,642.291,499.79,556.161,620.326,"ZDHHC16"
"2912","XLOC_002912",10.3496,15.9022,17.4725,15.6184,38.7799,9.65489,"UBTD1"
"2913","XLOC_002913",0,0,0,0,0,0,"ANKRD2"
"2914","XLOC_002914",24.6799,28.2707,27.9561,22.5599,35.9424,22.9304,"HOGA1"
"2915","XLOC_002915",0,0,0,0,0,0,"C10orf62"
"2916","XLOC_002916",0,0,0,0,0,0,"MIR5692C2"
"2917","XLOC_002917",593.91,608.703,590.572,506.731,607.237,626.361,"PI4K2A"
"2918","XLOC_002918",704.572,598.985,690.515,709.771,770.869,643.257,"MARVELD1"
"2919","XLOC_002919",234.061,219.981,218.756,227.335,337.669,247.406,"ZFYVE27"
"2920","XLOC_002920",8.75739,7.95112,9.78462,0,0.945851,1.20686,"GOLGA7B"
"2921","XLOC_002921",576.395,557.462,605.948,598.706,453.063,637.222,"R3HCC1L"
"2922","XLOC_002922",52.5443,49.4737,45.4286,104.123,119.177,91.7214,"CNNM1"
"2923","XLOC_002923",0,0,0,0,0,0,"NKX2-3"
"2924","XLOC_002924",419.559,427.594,399.073,1032.55,859.779,1239.98,"ENTPD7"
"2925","XLOC_002925",505.54,471.767,498.317,341.87,228.896,336.714,"CUTC"
"2926","XLOC_002926",27.8644,26.5037,20.967,20.8246,13.2419,8.44802,"ABCC2"
"2927","XLOC_002927",19.9032,15.9022,13.978,57.2675,50.1301,43.447,"DNMBP-AS1"
"2928","XLOC_002928",34741.4,35710.3,35138.7,24010.7,21905.9,24288.1,"SCD"
"2929","XLOC_002929",380.548,330.413,398.374,171.803,183.495,126.72,"OLMALINC"
"2930","XLOC_002930",6.36901,4.41729,6.29011,1.73538,0.945851,2.41372,"WNT8B"
"2931","XLOC_002931",1773.77,1859.68,1685.05,1605.23,1591.87,1720.98,"HIF1AN"
"2932","XLOC_002932",0,0.883458,0.698902,0,1.8917,3.62058,"PAX2"
"2933","XLOC_002933",1064.42,1102.56,1086.79,1433.42,1101.92,1603.92,"FAM178A"
"2934","XLOC_002934",126.584,119.267,113.222,258.572,459.684,253.441,"SEMA4G"
"2935","XLOC_002935",0,0,0,0,0,0,"MIR608"
"2936","XLOC_002936",888.477,819.849,939.324,390.461,399.149,426.022,"C10orf2"
"2937","XLOC_002937",225.304,209.38,192.198,137.095,298.889,104.997,"LZTS2"
"2938","XLOC_002938",46.1753,31.8045,23.7627,39.9137,65.2637,47.0676,"SFXN3"
"2939","XLOC_002939",3.98063,2.65037,2.0967,5.20614,12.2961,7.24116,"KAZALD1"
"2940","XLOC_002940",0,0,0,0,0,0,"TLX1"
"2941","XLOC_002941",0,0,0,0,0,0,"LINC01514"
"2942","XLOC_002942",0,0,0,0,0,0,"LBX1-AS1"
"2943","XLOC_002943",1000.73,1020.39,995.935,1256.42,1022.47,1281.69,"BTRC"
"2944","XLOC_002944",135.341,115.733,174.725,262.042,315.914,265.509,"DPCD"
"2945","XLOC_002945",2.38838,3.53383,3.49451,3.47076,4.72926,2.41372,"KCNIP2-AS1"
"2946","XLOC_002946",78.0204,68.9097,68.4924,62.4737,122.015,49.4813,"HPS6"
"2947","XLOC_002947",1476.81,1363.18,1422.26,600.442,904.234,698.772,"PPRC1"
"2948","XLOC_002948",7277.39,7077.38,7473.36,3526.29,3037.13,3993.5,"NOLC1"
"2949","XLOC_002949",3.98063,0,3.49451,0,0.945851,1.20686,"ELOVL3"
"2950","XLOC_002950",960.924,1019.51,850.563,1051.64,1347.84,1188.76,"GBF1"
"2951","XLOC_002951",327.208,354.267,317.301,180.48,282.81,168.96,"NFKB2"
"2952","XLOC_002952",14.3303,14.1353,25.1605,8.6769,11.3502,2.41372,"FBXL15"
"2953","XLOC_002953",0,0,0,0,0,0,"MIR146B"
"2954","XLOC_002954",204.604,204.079,215.961,64.2091,70.9389,59.1362,"RPARP-AS1"
"2955","XLOC_002955",101.904,95.4135,88.0616,41.6491,40.6716,21.7235,"TMEM180"
"2956","XLOC_002956",331.985,289.774,304.022,268.984,394.42,302.922,"SUFU"
"2957","XLOC_002957",222.915,219.098,222.251,161.39,167.416,177.409,"TRIM8"
"2958","XLOC_002958",474.491,440.846,470.361,414.756,420.904,471.883,"SFXN2"
"2959","XLOC_002959",414.782,485.902,502.51,655.974,616.695,552.742,"WBP1L"
"2960","XLOC_002960",737.213,738.571,698.902,706.3,599.67,674.635,"AS3MT,C10orf32,C10orf32-ASMT"
"2961","XLOC_002961",303.324,299.492,266.282,83.2983,106.881,111.031,"CNNM2"
"2962","XLOC_002962",1.59225,2.65037,0.698902,1.73538,0.945851,3.62058,"RPEL1"
"2963","XLOC_002963",358.257,324.229,351.548,459.876,288.485,417.574,"INA"
"2964","XLOC_002964",488.822,527.424,514.392,378.313,244.03,356.024,"TAF5"
"2965","XLOC_002965",2473.56,2489.58,2412.61,1714.56,2084.66,1947.87,"PDCD11"
"2966","XLOC_002966",1.59225,3.53383,2.79561,0,3.78341,2.41372,"NEURL1"
"2967","XLOC_002967",0,0,1.3978,0,0,1.20686,"SH3PXD2A-AS1"
"2968","XLOC_002968",1618.52,1843.78,1646.61,2483.33,1902.11,2223.04,"SLK"
"2969","XLOC_002969",149.672,159.022,164.242,161.39,144.715,141.203,"SFR1"
"2970","XLOC_002970",570.026,517.706,530.466,2092.87,1370.54,2025.11,"GSTO1"
"2971","XLOC_002971",72.4475,91.8796,85.266,24.2953,26.4838,24.1372,"GSTO2"
"2972","XLOC_002972",1.59225,1.76692,0.698902,0,0,0,"LOC101927472"
"2973","XLOC_002973",76.4281,89.2293,74.0836,91.9752,73.7764,86.894,"CFAP58"
"2974","XLOC_002974",37.4179,38.8722,29.3539,8.6769,4.72926,3.62058,"SORCS3"
"2975","XLOC_002975",0,0,0,0,0,0,"RNU6-53P"
"2976","XLOC_002976",3291.98,3491.43,3135.97,4730.65,3495.87,4326.6,"ADD3"
"2977","XLOC_002977",246.799,256.203,241.82,1051.64,679.121,971.523,"MXI1"
"2978","XLOC_002978",334.373,363.101,323.591,1987.01,1764.01,2420.96,"DUSP5"
"2979","XLOC_002979",6005.98,6440.41,6120.98,8241.32,5301.5,8449.23,"SMC3"
"2980","XLOC_002980",17.5148,12.3684,12.5802,447.728,432.254,457.4,"RBM20"
"2981","XLOC_002981",405.228,522.124,436.115,746.501,591.157,605.844,"MIR4680,PDCD4"
"2982","XLOC_002982",938.633,968.27,922.55,2077.25,1470.8,1961.15,"SHOC2"
"2983","XLOC_002983",65.2824,58.3082,57.3099,52.0614,35.9424,60.343,"ADRA2A"
"2984","XLOC_002984",0,0,0,0,0,0,"TECTB"
"2985","XLOC_002985",0,0,0,0,0,0,"MIR6715A"
"2986","XLOC_002986",0.796126,2.65037,2.0967,6.94152,4.72926,0,"ACSL5"
"2987","XLOC_002987",243.615,276.522,234.831,444.257,293.214,497.227,"VTI1A"
"2988","XLOC_002988",0,0,0,0,0,0,"MIR4295"
"2989","XLOC_002989",96.3313,91.8796,92.9539,170.067,139.04,150.858,"LOC103344931"
"2990","XLOC_002990",1851.79,1849.96,1834.62,1816.94,1638.21,1864.6,"TCF7L2"
"2991","XLOC_002991",0,0,0,0,0,0,"HABP2"
"2992","XLOC_002992",115.438,112.199,128.598,204.775,195.791,196.718,"CASP7"
"2993","XLOC_002993",2.38838,1.76692,0,3.47076,0,2.41372,"PLEKHS1"
"2994","XLOC_002994",749.951,865.789,642.99,931.899,928.826,930.49,"NHLRC2"
"2995","XLOC_002995",0,0,2.79561,0,0,0,"ADRB1"
"2996","XLOC_002996",3.98063,6.18421,2.79561,0,1.8917,4.82744,"TDRD1"
"2997","XLOC_002997",119.419,132.519,125.103,15.6184,13.2419,10.8617,"VWA2"
"2998","XLOC_002998",3.18451,9.71804,4.89231,1.73538,6.62096,1.20686,"LOC101927692"
"2999","XLOC_002999",652.824,674.079,584.981,1079.41,852.212,1025.83,"FAM160B1"
"3000","XLOC_003000",926.691,985.056,1061.63,859.013,611.966,773.598,"TRUB1"
"3001","XLOC_003001",0.796126,0,0,0,0.945851,0,"LOC102724589"
"3002","XLOC_003002",249.188,250.019,218.756,131.889,126.744,127.927,"ATRNL1"
"3003","XLOC_003003",89.9623,79.5112,87.3627,3.47076,0,1.20686,"CCDC172"
"3004","XLOC_003004",0.796126,0,0,3.47076,0,0,"PNLIPRP3"
"3005","XLOC_003005",0,0,0,1.73538,0,0,"PNLIP"
"3006","XLOC_003006",4.77676,4.41729,0.698902,3.47076,1.8917,2.41372,"PNLIPRP1"
"3007","XLOC_003007",11.9419,15.0188,11.1824,5.20614,11.3502,6.0343,"PNLIPRP2"
"3008","XLOC_003008",14.3303,25.6203,19.5692,39.9137,40.6716,43.447,"ENO4"
"3009","XLOC_003009",0,0,0,0,0,0,"KCNK18"
"3010","XLOC_003010",531.016,598.101,613.636,286.338,155.12,218.442,"SLC18A2"
"3011","XLOC_003011",2.38838,1.76692,1.3978,0,0.945851,0,"EMX2"
"3012","XLOC_003012",15.1264,21.203,13.978,26.0307,20.8087,22.9304,"CASC2"
"3013","XLOC_003013",0,0.883458,0,0,0,0,"LINC00867"
"3014","XLOC_003014",367.81,356.917,417.943,321.045,193.9,329.473,"NANOS1"
"3015","XLOC_003015",451.404,467.349,481.543,671.592,542.919,570.845,"FAM45A"
"3016","XLOC_003016",37.4179,53.0075,47.5253,59.0029,34.0506,44.6538,"GRK5"
"3017","XLOC_003017",0,0,0,0,0,0,"MIR4681"
"3018","XLOC_003018",192.663,188.177,174.027,400.873,424.687,389.816,"BAG3"
"3019","XLOC_003019",4401.78,4555.11,4354.16,5705.93,4161.75,5528.63,"INPP5F"
"3020","XLOC_003020",2108.14,2263.42,2149.12,2596.13,1977.78,2711.82,"SEC23IP"
"3021","XLOC_003021",0,0,0,0,0,0,"MIR4682"
"3022","XLOC_003022",1.59225,0.883458,0,196.098,196.737,278.785,"PPAPDC1A"
"3023","XLOC_003023",0,0,0,0,0,0,"MIR5694"
"3024","XLOC_003024",0,0,0,19.0892,18.917,10.8617,"LINC01561"
"3025","XLOC_003025",1692.56,1758.08,1575.32,3744.95,3368.18,3578.34,"WDR11"
"3026","XLOC_003026",3.98063,2.65037,0.698902,0,1.8917,2.41372,"ATE1-AS1"
"3027","XLOC_003027",1018.25,937.349,1049.75,274.19,338.615,270.337,"TACC2"
"3028","XLOC_003028",0,0,1.3978,0,0,0,"BTBD16"
"3029","XLOC_003029",1307.24,1296.03,1288.08,1086.35,919.367,967.902,"PLEKHA1"
"3030","XLOC_003030",0,0,0,0,0,0,"MIR3941"
"3031","XLOC_003031",0,0,0,0,0,0,"ARMS2"
"3032","XLOC_003032",318.451,295.958,307.517,29.5015,43.5092,39.8264,"HTRA1"
"3033","XLOC_003033",0,0,0,0,0,2.41372,"DMBT1"
"3034","XLOC_003034",11.1458,7.06766,8.38682,3.47076,10.4044,14.4823,"DMBT1P1"
"3035","XLOC_003035",1.59225,0,0,0,0,4.82744,"LOC399815"
"3036","XLOC_003036",0,0,0,0,0,0,"FAM24A"
"3037","XLOC_003037",98.7197,102.481,115.319,81.5629,69.993,95.342,"PSTK"
"3038","XLOC_003038",1168.71,1218.29,1093.78,1790.91,1252.31,1720.98,"ACADSB"
"3039","XLOC_003039",0,0,0,0,0,0,"HMX3"
"3040","XLOC_003040",6.36901,6.18421,8.38682,0,0,0,"HMX2"
"3041","XLOC_003041",4355.61,4298.02,4287.06,2363.59,1797.12,2558.54,"BUB3"
"3042","XLOC_003042",21.4954,13.2519,14.6769,0,0,1.20686,"GPR26"
"3043","XLOC_003043",169.575,147.538,149.565,46.8553,88.91,25.3441,"LHPP"
"3044","XLOC_003044",13.5341,13.2519,22.3649,19.0892,24.5921,13.2755,"FAM53B-AS1"
"3045","XLOC_003045",492.006,553.928,564.014,695.887,576.023,640.843,"FAM175B"
"3046","XLOC_003046",1058.85,1079.59,1083.3,1676.38,1253.25,1644.95,"ZRANB1"
"3047","XLOC_003047",0,0,0,0,0,0,"TEX36-AS1"
"3048","XLOC_003048",0.796126,0,0,0,0.945851,1.20686,"LOC283038"
"3049","XLOC_003049",1023.02,1004.49,972.172,1011.73,782.219,976.35,"EDRF1"
"3050","XLOC_003050",0,0,0,0,0,0,"MIR4484"
"3051","XLOC_003051",2394.75,2418.91,2678.19,2049.48,1432.96,2019.08,"BCCIP"
"3052","XLOC_003052",7.96126,7.95112,4.89231,53.7968,87.0183,69.9979,"FANK1"
"3053","XLOC_003053",1890.8,1938.31,1733.97,2740.17,2844.17,2738.37,"DOCK1"
"3054","XLOC_003054",0,0,0,0,0,0,"NPS"
"3055","XLOC_003055",39.8063,56.5413,48.2242,88.5044,81.3432,69.9979,"FOXI2"
"3056","XLOC_003056",41.3986,40.6391,38.4396,17.3538,10.4044,13.2755,"PTPRE"
"3057","XLOC_003057",0.796126,0,0,0,0,0,"LINC01163"
"3058","XLOC_003058",50.9521,66.2594,53.8154,71.1506,102.152,54.3087,"MGMT"
"3059","XLOC_003059",17.5148,18.5526,19.5692,17.3538,12.2961,16.896,"CTAGE7P"
"3060","XLOC_003060",2602.54,2478.1,2758.56,2826.93,1849.14,2785.43,"GLRX3"
"3061","XLOC_003061",4.77676,3.53383,0.698902,3.47076,1.8917,0,"TCERG1L-AS1"
"3062","XLOC_003062",441.054,447.913,480.844,560.528,576.023,640.843,"PPP2R2D"
"3063","XLOC_003063",108.273,106.015,97.8462,55.5322,50.1301,37.4127,"JAKMIP3"
"3064","XLOC_003064",147.283,145.771,134.189,55.5322,73.7764,53.1019,"DPYSL4"
"3065","XLOC_003065",91.5545,86.5789,97.8462,137.095,152.282,135.168,"LRRC27"
"3066","XLOC_003066",18.3109,16.7857,17.4725,13.883,20.8087,13.2755,"PWWP2B"
"3067","XLOC_003067",0,1.76692,0.698902,0,2.83755,0,"C10orf91"
"3068","XLOC_003068",379.752,392.255,447.297,452.934,421.85,409.126,"INPP5A"
"3069","XLOC_003069",0,0,0,0,0,0,"LINC01168"
"3070","XLOC_003070",1.59225,0.883458,2.0967,3.47076,8.51266,8.44802,"ADGRA1"
"3071","XLOC_003071",86.7778,78.6278,62.9011,13.883,36.8882,7.24116,"KNDC1"
"3072","XLOC_003072",0,0,0,0,0,0,"UTF1"
"3073","XLOC_003073",35.8257,37.9887,39.1385,222.129,273.351,156.892,"VENTX"
"3074","XLOC_003074",227.692,211.146,211.068,149.243,198.629,118.272,"ZNF511"
"3075","XLOC_003075",4.77676,7.06766,5.59121,12.1477,15.1336,4.82744,"PRAP1"
"3076","XLOC_003076",24.6799,23.8534,25.1605,26.0307,56.7511,16.896,"PAOX"
"3077","XLOC_003077",292.178,305.677,341.763,326.251,389.691,381.368,"MTG1"
"3078","XLOC_003078",1.59225,3.53383,2.0967,0,0.945851,0,"SCART1"
"3079","XLOC_003079",0,2.65037,2.79561,0,1.8917,0,"CYP2E1"
"3080","XLOC_003080",19.9032,15.0188,16.7736,1.73538,9.45851,9.65489,"TUBB8"
"3081","XLOC_003081",351.888,388.722,380.202,558.792,603.453,502.054,"DIP2C"
"3082","XLOC_003082",0,0,0,0,0,0,"MIR7641-2"
"3083","XLOC_003083",0,0,0,0,0,0,"MIR5699"
"3084","XLOC_003084",1080.34,1121.99,1177.65,1657.29,1638.21,1654.61,"LARP4B"
"3085","XLOC_003085",77.2242,82.1616,89.4594,86.769,68.1013,109.824,"IDI2"
"3086","XLOC_003086",2916.21,2966.65,3117.1,3486.38,2425.16,3665.24,"IDI1"
"3087","XLOC_003087",29.4567,44.1729,36.3429,8.6769,19.8629,6.0343,"ADARB2"
"3088","XLOC_003088",4.77676,7.95112,4.19341,3.47076,9.45851,7.24116,"LINC00700"
"3089","XLOC_003089",0,0,0,0,0,0,"MIR6072"
"3090","XLOC_003090",0.796126,0.883458,0,0,0,0,"LINC00701"
"3091","XLOC_003091",714.921,727.969,672.343,831.247,774.652,832.734,"PITRM1"
"3092","XLOC_003092",459.365,477.951,486.436,5100.28,4005.68,5461.04,"KLF6"
"3093","XLOC_003093",0,0,0,0,0,0,"LINC00702"
"3094","XLOC_003094",0,0.883458,0.698902,0,1.8917,1.20686,"LINC00704"
"3095","XLOC_003095",1.59225,2.65037,3.49451,5.20614,3.78341,2.41372,"AKR1C6P"
"3096","XLOC_003096",15.9225,10.6015,23.0638,5.20614,5.67511,4.82744,"AKR1C2"
"3097","XLOC_003097",0,0,0,1.73538,1.8917,3.62058,"AKR1C8P"
"3098","XLOC_003098",0.796126,0,0.698902,0,0,0,"TUBAL3"
"3099","XLOC_003099",0,0,0,0,0,0,"CALML5"
"3100","XLOC_003100",4.77676,3.53383,4.89231,1.73538,0,3.62058,"CALML3-AS1"
"3101","XLOC_003101",199.828,212.03,206.875,116.27,130.527,98.9626,"ASB13"
"3102","XLOC_003102",10891.8,11111.3,11327.8,14755.9,9892.66,14184.2,"GDI2"
"3103","XLOC_003103",102.7,89.2293,92.9539,81.5629,93.6393,86.894,"ANKRD16"
"3104","XLOC_003104",3.18451,12.3684,9.08572,0,2.83755,1.20686,"IL15RA"
"3105","XLOC_003105",2.38838,0.883458,0,0,0,2.41372,"IL2RA"
"3106","XLOC_003106",0,0,0,0,0,0,"MIR3155B"
"3107","XLOC_003107",627.348,627.255,620.625,695.887,542.919,742.219,"PRKCQ"
"3108","XLOC_003108",0,0.883458,0,0,0,0,"LINC00706"
"3109","XLOC_003109",254.76,237.65,255.099,107.594,123.907,131.548,"SFMBT2"
